id,path,niche,use,subtype,quality,width,height,megapixels,size_kb,needs_upscale,has_text_overlay,has_person,tags,caption,split
252,security/hero/security_hero_worker_005.jpg,security,hero,worker,7,4931,3328,16.41,5479,False,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
253,security/hero/security_hero_worker_006.jpg,security,hero,worker,7,1024,576,0.59,110,True,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
254,security/hero/security_hero_worker_007.jpg,security,hero,worker,7,6539,4359,28.5,12583,False,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
255,security/hero/security_hero_worker_008.jpg,security,hero,worker,7,1344,576,0.77,61,True,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
256,security/hero/security_hero_worker_009.jpg,security,hero,worker,7,1152,768,0.88,95,True,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
257,security/hero/security_hero_worker_010.jpg,security,hero,worker,7,1024,576,0.59,72,True,False,False,security|camera|surveillance|installation|smart home|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio|home renovation,,train
258,shower/ba/shower_ba_after_001.jpg,shower,ba,after,7,768,1152,0.88,59,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
259,shower/ba/shower_ba_after_002.jpg,shower,ba,after,7,1152,768,0.88,35,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
260,shower/ba/shower_ba_after_003.jpg,shower,ba,after,7,1258,1887,2.37,266,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
261,shower/ba/shower_ba_after_004.jpg,shower,ba,after,7,1296,1944,2.52,270,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
262,shower/ba/shower_ba_after_005.jpg,shower,ba,after,7,1365,2048,2.8,546,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
263,shower/ba/shower_ba_after_006.jpg,shower,ba,after,7,1365,2048,2.8,460,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
264,shower/ba/shower_ba_after_007.jpg,shower,ba,after,7,1258,1887,2.37,238,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|after renovation|completed work|contractor portfolio,,train
265,shower/ba/shower_ba_before_001.jpg,shower,ba,before,7,1024,768,0.79,71,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before renovation|original state|contractor portfolio,,train
266,shower/ba/shower_ba_before_002.jpg,shower,ba,before,7,1512,2016,3.05,146,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before renovation|original state|contractor portfolio,,train
267,shower/ba/shower_ba_before_003.jpg,shower,ba,before,7,1536,2048,3.15,778,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before renovation|original state|contractor portfolio,,test
268,shower/ba/shower_ba_before_004.jpg,shower,ba,before,7,1512,2016,3.05,237,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before renovation|original state|contractor portfolio,,val
269,shower/ba/shower_ba_before_005.jpg,shower,ba,before,7,1258,1827,2.3,357,True,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before renovation|original state|contractor portfolio,,train
270,shower/ba/shower_ba_together_001.jpg,shower,ba,together,7,3564,2096,7.47,3585,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
271,shower/ba/shower_ba_together_002.jpg,shower,ba,together,7,2601,2588,6.73,3269,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
272,shower/ba/shower_ba_together_003.jpg,shower,ba,together,7,3352,2112,7.08,3300,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,val
273,shower/ba/shower_ba_together_004.jpg,shower,ba,together,7,3468,2200,7.63,4059,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
274,shower/ba/shower_ba_together_005.jpg,shower,ba,together,7,3146,2160,6.8,2992,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,test
275,shower/ba/shower_ba_together_006.jpg,shower,ba,together,7,3344,2344,7.84,2431,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
276,shower/ba/shower_ba_together_007.jpg,shower,ba,together,7,2594,2749,7.13,2524,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
277,shower/ba/shower_ba_together_008.jpg,shower,ba,together,7,2979,2138,6.37,2525,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,test
278,shower/ba/shower_ba_together_009.jpg,shower,ba,together,7,4160,2050,8.53,3666,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
279,shower/ba/shower_ba_together_010.jpg,shower,ba,together,7,3098,2410,7.47,3159,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
280,shower/ba/shower_ba_together_011.jpg,shower,ba,together,7,2588,2588,6.7,4278,False,False,False,shower|tile|glass|plumbing|wet area|renovation|before after|comparison|transformation|before after side by side|split view|contractor portfolio,,train
281,shower/hero/shower_hero_result_001.jpg,shower,hero,result,7,1365,2048,2.8,694,True,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,val
282,shower/hero/shower_hero_result_002.jpg,shower,hero,result,7,768,1152,0.88,116,True,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
283,shower/hero/shower_hero_result_003.jpg,shower,hero,result,7,3188,2125,6.77,1550,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
284,shower/hero/shower_hero_result_004.jpg,shower,hero,result,7,3150,2100,6.62,3018,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
285,shower/hero/shower_hero_result_005.jpg,shower,hero,result,7,3772,2112,7.97,5555,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
286,shower/hero/shower_hero_result_006.jpg,shower,hero,result,7,3384,2257,7.64,3166,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
287,shower/hero/shower_hero_worker_001.jpg,shower,hero,worker,7,3352,2324,7.79,2684,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio,,train
288,shower/hero/shower_hero_worker_002.jpg,shower,hero,worker,7,3278,2185,7.16,2033,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio,,train
289,shower/hero/shower_hero_worker_003.jpg,shower,hero,worker,7,3864,2173,8.4,3283,False,False,False,shower|tile|glass|plumbing|wet area|renovation|finished result|showcase|portfolio|contractor|professional worker|contractor portfolio,,train
290,shower/project/shower_project_detail_001.jpg,shower,project,detail,7,1365,2048,2.8,656,True,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,val
291,shower/project/shower_project_detail_002.jpg,shower,project,detail,7,2048,2868,5.87,1605,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,val
292,shower/project/shower_project_detail_003.jpg,shower,project,detail,7,4000,5999,24.0,2251,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,train
293,shower/project/shower_project_detail_004.jpg,shower,project,detail,7,4000,5999,24.0,1416,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,train
294,shower/project/shower_project_detail_005.jpg,shower,project,detail,7,4000,5999,24.0,1804,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,train
295,shower/project/shower_project_detail_006.jpg,shower,project,detail,7,2668,4000,10.67,493,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|close-up|detail shot|contractor portfolio|home renovation,,val
296,shower/project/shower_project_process_001.jpg,shower,project,process,7,4128,2324,9.59,3281,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|installation in progress|contractor portfolio|home renovation,,val
297,shower/project/shower_project_process_002.jpg,shower,project,process,7,3688,2458,9.07,3352,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|installation in progress|contractor portfolio|home renovation,,test
298,shower/project/shower_project_process_003.jpg,shower,project,process,7,3184,2125,6.77,3164,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|installation in progress|contractor portfolio|home renovation,,train
299,shower/project/shower_project_wide_001.jpg,shower,project,wide,7,1152,768,0.88,58,True,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
300,shower/project/shower_project_wide_002.jpg,shower,project,wide,7,1152,768,0.88,56,True,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
301,shower/project/shower_project_wide_003.jpg,shower,project,wide,7,2048,1365,2.8,308,True,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
302,shower/project/shower_project_wide_004.jpg,shower,project,wide,7,1944,1296,2.52,263,True,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
303,shower/project/shower_project_wide_005.jpg,shower,project,wide,7,5461,8192,44.74,3648,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
304,shower/project/shower_project_wide_006.jpg,shower,project,wide,7,6000,4000,24.0,1485,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
305,shower/project/shower_project_wide_007.jpg,shower,project,wide,7,2333,3500,8.17,895,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,test
306,shower/project/shower_project_wide_008.jpg,shower,project,wide,7,7360,4912,36.15,2969,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,test
307,shower/project/shower_project_wide_009.jpg,shower,project,wide,7,7360,4912,36.15,1603,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,test
308,shower/project/shower_project_wide_010.jpg,shower,project,wide,7,8192,5461,44.74,4275,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
309,shower/project/shower_project_wide_011.jpg,shower,project,wide,7,4479,6514,29.18,2662,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
310,shower/project/shower_project_wide_012.jpg,shower,project,wide,7,4000,2667,10.67,528,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
311,shower/project/shower_project_wide_013.jpg,shower,project,wide,7,4000,2668,10.67,815,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
312,shower/project/shower_project_wide_014.jpg,shower,project,wide,7,4000,2668,10.67,928,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
313,shower/project/shower_project_wide_015.jpg,shower,project,wide,7,4000,2668,10.67,1204,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
314,shower/project/shower_project_wide_016.jpg,shower,project,wide,7,4000,2668,10.67,1487,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
315,shower/project/shower_project_wide_017.jpg,shower,project,wide,7,8000,5336,42.69,2602,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
316,shower/project/shower_project_wide_018.jpg,shower,project,wide,7,8000,5336,42.69,2032,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
317,shower/project/shower_project_wide_019.jpg,shower,project,wide,7,5000,3333,16.66,1150,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
318,shower/project/shower_project_wide_020.jpg,shower,project,wide,7,5000,3333,16.66,1513,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
319,shower/project/shower_project_wide_021.jpg,shower,project,wide,7,5000,3333,16.66,1076,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
320,shower/project/shower_project_wide_022.jpg,shower,project,wide,7,5472,3648,19.96,1460,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
321,shower/project/shower_project_wide_023.jpg,shower,project,wide,7,5472,3648,19.96,1223,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
322,shower/project/shower_project_wide_024.jpg,shower,project,wide,7,6720,4480,30.11,3558,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
323,shower/project/shower_project_wide_025.jpg,shower,project,wide,7,3648,5472,19.96,1991,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
324,shower/project/shower_project_wide_026.jpg,shower,project,wide,7,6240,4160,25.96,2492,False,False,False,shower|tile|glass|plumbing|wet area|renovation|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
325,siding/ba/siding_ba_after_001.jpg,siding,ba,after,7,960,768,0.74,223,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
326,siding/ba/siding_ba_after_002.jpg,siding,ba,after,7,1024,768,0.79,228,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
327,siding/ba/siding_ba_after_003.jpg,siding,ba,after,7,1024,576,0.59,133,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
328,siding/ba/siding_ba_after_004.jpg,siding,ba,after,7,1024,768,0.79,139,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
329,siding/ba/siding_ba_after_005.jpg,siding,ba,after,7,1024,576,0.59,181,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
330,siding/ba/siding_ba_after_006.jpg,siding,ba,after,7,1024,576,0.59,53,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
331,siding/ba/siding_ba_after_007.jpg,siding,ba,after,7,1024,768,0.79,203,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,test
332,siding/ba/siding_ba_after_008.jpg,siding,ba,after,7,1152,768,0.88,137,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|after renovation|completed work|contractor portfolio|home renovation,,train
333,siding/ba/siding_ba_before_001.jpg,siding,ba,before,7,960,768,0.74,159,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
334,siding/ba/siding_ba_before_002.jpg,siding,ba,before,7,960,768,0.74,161,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
335,siding/ba/siding_ba_before_003.jpg,siding,ba,before,7,1024,576,0.59,148,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
336,siding/ba/siding_ba_before_004.jpg,siding,ba,before,7,1024,768,0.79,210,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
337,siding/ba/siding_ba_before_005.jpg,siding,ba,before,7,1024,768,0.79,279,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
338,siding/ba/siding_ba_before_006.jpg,siding,ba,before,7,1024,768,0.79,231,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
339,siding/ba/siding_ba_before_007.jpg,siding,ba,before,7,1024,768,0.79,246,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
340,siding/ba/siding_ba_before_008.jpg,siding,ba,before,7,1024,768,0.79,183,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
341,siding/ba/siding_ba_before_009.jpg,siding,ba,before,7,1024,576,0.59,233,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
342,siding/ba/siding_ba_before_010.jpg,siding,ba,before,7,1024,576,0.59,60,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,test
343,siding/ba/siding_ba_before_011.jpg,siding,ba,before,7,1152,768,0.88,312,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,val
344,siding/ba/siding_ba_before_012.jpg,siding,ba,before,7,1024,768,0.79,238,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,test
345,siding/ba/siding_ba_before_013.jpg,siding,ba,before,7,1024,768,0.79,174,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
346,siding/ba/siding_ba_before_014.jpg,siding,ba,before,7,1024,768,0.79,186,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
347,siding/ba/siding_ba_before_015.jpg,siding,ba,before,7,1024,768,0.79,226,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
348,siding/ba/siding_ba_before_016.jpg,siding,ba,before,7,1024,768,0.79,191,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,test
349,siding/ba/siding_ba_before_017.jpg,siding,ba,before,7,768,1024,0.79,115,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,val
350,siding/ba/siding_ba_before_018.jpg,siding,ba,before,7,1024,768,0.79,468,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
351,siding/ba/siding_ba_before_019.jpg,siding,ba,before,7,1024,768,0.79,413,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
352,siding/ba/siding_ba_before_020.jpg,siding,ba,before,7,1152,768,0.88,240,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,val
353,siding/ba/siding_ba_before_021.jpg,siding,ba,before,7,1024,768,0.79,332,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
354,siding/ba/siding_ba_before_022.jpg,siding,ba,before,7,1024,576,0.59,370,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before renovation|original state|contractor portfolio|home renovation,,train
355,siding/ba/siding_ba_together_001.jpg,siding,ba,together,7,960,768,0.74,160,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
356,siding/ba/siding_ba_together_002.jpg,siding,ba,together,7,1024,576,0.59,130,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,val
357,siding/ba/siding_ba_together_003.jpg,siding,ba,together,7,1024,768,0.79,143,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
358,siding/ba/siding_ba_together_004.jpg,siding,ba,together,7,1152,768,0.88,317,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
359,siding/ba/siding_ba_together_005.jpg,siding,ba,together,7,1024,768,0.79,175,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
360,siding/ba/siding_ba_together_006.jpg,siding,ba,together,7,1152,768,0.88,228,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
361,siding/ba/siding_ba_together_007.jpg,siding,ba,together,7,768,1024,0.79,49,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
362,siding/ba/siding_ba_together_008.jpg,siding,ba,together,7,768,1024,0.79,128,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
363,siding/ba/siding_ba_together_009.jpg,siding,ba,together,7,768,1024,0.79,146,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
364,siding/ba/siding_ba_together_010.jpg,siding,ba,together,7,768,1024,0.79,134,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
365,siding/ba/siding_ba_together_011.jpg,siding,ba,together,7,768,1024,0.79,116,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,val
366,siding/ba/siding_ba_together_012.jpg,siding,ba,together,7,768,1024,0.79,152,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,train
367,siding/ba/siding_ba_together_013.jpg,siding,ba,together,7,768,1024,0.79,104,True,False,False,siding|exterior|house|cladding|curb appeal|before after|comparison|transformation|before after side by side|split view|contractor portfolio|home renovation,,test
368,siding/hero/siding_hero_result_001.jpg,siding,hero,result,7,1152,768,0.88,172,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
369,siding/hero/siding_hero_result_002.jpg,siding,hero,result,7,1152,768,0.88,184,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
370,siding/hero/siding_hero_result_003.jpg,siding,hero,result,7,1152,768,0.88,155,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
371,siding/hero/siding_hero_result_004.jpg,siding,hero,result,7,1152,768,0.88,162,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
372,siding/hero/siding_hero_result_005.jpg,siding,hero,result,7,1152,768,0.88,163,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
373,siding/hero/siding_hero_result_006.jpg,siding,hero,result,7,1024,768,0.79,183,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,test
374,siding/hero/siding_hero_result_007.jpg,siding,hero,result,7,1152,768,0.88,184,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
375,siding/hero/siding_hero_result_008.jpg,siding,hero,result,7,1024,768,0.79,252,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,val
376,siding/hero/siding_hero_result_009.jpg,siding,hero,result,7,1024,768,0.79,206,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
377,siding/hero/siding_hero_result_010.jpg,siding,hero,result,7,768,1024,0.79,214,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
378,siding/hero/siding_hero_result_011.jpg,siding,hero,result,7,1920,1080,2.07,644,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
379,siding/hero/siding_hero_result_012.jpg,siding,hero,result,7,1920,1080,2.07,694,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
380,siding/hero/siding_hero_result_013.jpg,siding,hero,result,7,1920,1080,2.07,394,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
381,siding/hero/siding_hero_result_014.jpg,siding,hero,result,7,1920,1080,2.07,420,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
382,siding/hero/siding_hero_result_015.jpg,siding,hero,result,7,1920,1080,2.07,776,True,False,False,siding|exterior|house|cladding|curb appeal|finished result|showcase|portfolio|completed project|contractor portfolio|home renovation,,train
383,siding/project/siding_project_process_001.jpg,siding,project,process,7,1024,768,0.79,152,True,False,False,siding|exterior|house|cladding|curb appeal|work in progress|installation process|installation in progress|contractor portfolio|home renovation,,train
384,siding/project/siding_project_wide_001.jpg,siding,project,wide,7,1152,768,0.88,186,True,False,False,siding|exterior|house|cladding|curb appeal|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
385,siding/project/siding_project_wide_002.jpg,siding,project,wide,7,1024,768,0.79,126,True,False,False,siding|exterior|house|cladding|curb appeal|work in progress|installation process|full room view|wide angle|contractor portfolio|home renovation,,train
